modality,threshold,components,true_unknown,true_known,macro_f1,unknown_precision,unknown_recall,unknown_f1,known_f1,accuracy
IMAGE,0.22802499681711197,180,110,70,0.4962962962962963,1.0,0.22727272727272727,0.37037037037037035,0.6222222222222222,0.5277777777777778
IMAGE,0.2285249978303909,180,110,70,0.4888389908862766,1.0,0.21818181818181817,0.3582089552238806,0.6194690265486726,0.5222222222222223
IMAGE,0.2290124967694282,180,110,70,0.4888389908862766,1.0,0.21818181818181817,0.3582089552238806,0.6194690265486726,0.5222222222222223
IMAGE,0.2294999957084655,180,110,70,0.4813023748799311,1.0,0.20909090909090908,0.3458646616541353,0.6167400881057269,0.5166666666666667
IMAGE,0.23239374905824656,180,110,70,0.4813023748799311,1.0,0.20909090909090908,0.3458646616541353,0.6167400881057269,0.5166666666666667
IMAGE,0.2352875024080276,180,110,70,0.4736842105263158,1.0,0.2,0.33333333333333337,0.6140350877192983,0.5111111111111111
IMAGE,0.23580624908208844,180,110,70,0.4736842105263158,1.0,0.2,0.33333333333333337,0.6140350877192983,0.5111111111111111
IMAGE,0.2363249957561493,180,110,70,0.465982199406647,1.0,0.19090909090909092,0.3206106870229008,0.6113537117903931,0.5055555555555555
IMAGE,0.23804062604904175,180,110,70,0.465982199406647,1.0,0.19090909090909092,0.3206106870229008,0.6113537117903931,0.5055555555555555
IMAGE,0.2397562563419342,180,110,70,0.4581939799331104,1.0,0.18181818181818182,0.3076923076923077,0.6086956521739131,0.5
IMAGE,0.24195000529289246,180,110,70,0.4581939799331104,1.0,0.18181818181818182,0.3076923076923077,0.6086956521739131,0.5
IMAGE,0.2441437542438507,180,110,70,0.4503171247357294,1.0,0.17272727272727273,0.2945736434108527,0.6060606060606061,0.49444444444444446
IMAGE,0.24511875212192535,180,110,70,0.4503171247357294,1.0,0.17272727272727273,0.2945736434108527,0.6060606060606061,0.49444444444444446
IMAGE,0.24609375,180,110,70,0.4423491379310345,1.0,0.16363636363636364,0.28125,0.603448275862069,0.4888888888888889
IMAGE,0.247249998152256,180,110,70,0.4423491379310345,1.0,0.16363636363636364,0.28125,0.603448275862069,0.4888888888888889
IMAGE,0.248406246304512,180,110,70,0.4261294261294261,1.0,0.14545454545454545,0.25396825396825395,0.5982905982905983,0.4777777777777778
IMAGE,0.24920625239610672,180,110,70,0.4261294261294261,1.0,0.14545454545454545,0.25396825396825395,0.5982905982905983,0.4777777777777778
IMAGE,0.2500062584877014,180,110,70,0.4178723404255319,1.0,0.13636363636363635,0.24000000000000002,0.5957446808510638,0.4722222222222222
IMAGE,0.2514718770980835,180,110,70,0.4178723404255319,1.0,0.13636363636363635,0.24000000000000002,0.5957446808510638,0.4722222222222222
IMAGE,0.2529374957084656,180,110,70,0.4095133952979771,1.0,0.12727272727272726,0.22580645161290322,0.5932203389830509,0.4666666666666667
IMAGE,0.2553749978542328,180,110,70,0.4095133952979771,1.0,0.12727272727272726,0.22580645161290322,0.5932203389830509,0.4666666666666667
IMAGE,0.2578125,180,110,70,0.40104970669959866,1.0,0.11818181818181818,0.21138211382113822,0.5907172995780591,0.46111111111111114
IMAGE,0.25785312056541443,180,110,70,0.40104970669959866,1.0,0.11818181818181818,0.21138211382113822,0.5907172995780591,0.46111111111111114
IMAGE,0.2578937411308288,180,110,70,0.36608668363611,1.0,0.08181818181818182,0.15126050420168066,0.5809128630705394,0.4388888888888889
IMAGE,0.26265624165534973,180,110,70,0.36608668363611,1.0,0.08181818181818182,0.15126050420168066,0.5809128630705394,0.4388888888888889
IMAGE,0.2674187421798706,180,110,70,0.347894903450459,1.0,0.06363636363636363,0.11965811965811964,0.5761316872427983,0.42777777777777776
IMAGE,0.27262812852859497,180,110,70,0.347894903450459,1.0,0.06363636363636363,0.11965811965811964,0.5761316872427983,0.42777777777777776
IMAGE,0.2778375148773193,180,110,70,0.329192546583851,1.0,0.045454545454545456,0.08695652173913045,0.5714285714285715,0.4166666666666667
IMAGE,0.27814376354217524,180,110,70,0.329192546583851,1.0,0.045454545454545456,0.08695652173913045,0.5714285714285715,0.4166666666666667
IMAGE,0.2784500122070312,180,110,70,0.3196405648267009,1.0,0.03636363636363636,0.07017543859649122,0.5691056910569106,0.4111111111111111
IMAGE,0.29205313324928284,180,110,70,0.3196405648267009,1.0,0.03636363636363636,0.07017543859649122,0.5691056910569106,0.4111111111111111
IMAGE,0.3056562542915344,180,110,70,0.30994948228297087,1.0,0.02727272727272727,0.053097345132743355,0.5668016194331984,0.40555555555555556
IMAGE,0.3076093792915344,180,110,70,0.30994948228297087,1.0,0.02727272727272727,0.053097345132743355,0.5668016194331984,0.40555555555555556
IMAGE,0.3095625042915344,180,110,70,0.30011520737327185,1.0,0.01818181818181818,0.03571428571428572,0.564516129032258,0.4
IMAGE,0.31981563568115234,180,110,70,0.30011520737327185,1.0,0.01818181818181818,0.03571428571428572,0.564516129032258,0.4
IMAGE,0.3300687670707702,180,110,70,0.2901335070009769,1.0,0.00909090909090909,0.018018018018018018,0.5622489959839357,0.39444444444444443
IMAGE,0.3310562670230865,180,110,70,0.2901335070009769,1.0,0.00909090909090909,0.018018018018018018,0.5622489959839357,0.39444444444444443
IMAGE,0.3320437669754028,180,110,70,0.28,0.0,0.0,0.0,0.56,0.3888888888888889
IMAGE,1.0,180,110,70,0.28,0.0,0.0,0.0,0.56,0.3888888888888889
