scale,scale_type,backend,query_id,unique_registered_parents,effective_gallery_components,shortlist_parent_count,search_ms,candidate_pool,exact_top10_overlap,exact_top10_identical,shortlist_parent_count_before_fallback
80,REAL,HIGH_RECALL,Q6K00481,80,40939,79,20.406511,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0029"", ""FMOD0119"", ""FMOD0082"", ""FMOD0102"", ""FMOD0030"", ""FMOD0120"", ""FMOD0036""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00484,80,40939,79,20.317869,"[""FMOD0029"", ""FMOD0030"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0082"", ""FMOD0051"", ""FMOD0036"", ""FMOD0120"", ""FMOD0069""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00485,80,40939,78,20.005974,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0029"", ""FMOD0056"", ""FMOD0036"", ""FMOD0112"", ""FMOD0067"", ""FMOD0078""]",1.0,True,78.0
80,REAL,HIGH_RECALL,Q6K00489,80,40939,79,19.832925,"[""FMOD0080"", ""FMOD0086"", ""FMOD0015"", ""FMOD0029"", ""FMOD0023"", ""FMOD0119"", ""FMOD0030"", ""FMOD0102"", ""FMOD0069"", ""FMOD0082""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00495,80,40939,80,19.953897,"[""FMOD0083"", ""FMOD0096"", ""FMOD0029"", ""FMOD0023"", ""FMOD0119"", ""FMOD0035"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0030""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00498,80,40939,80,19.614778,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0082"", ""FMOD0025"", ""FMOD0100"", ""FMOD0029"", ""FMOD0035"", ""FMOD0102"", ""FMOD0036""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00507,80,40939,80,19.678436,"[""FMOD0082"", ""FMOD0023"", ""FMOD0035"", ""FMOD0059"", ""FMOD0016"", ""FMOD0030"", ""FMOD0029"", ""FMOD0119"", ""FMOD0112"", ""FMOD0120""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00511,80,40939,78,19.821549,"[""FMOD0030"", ""FMOD0055"", ""FMOD0029"", ""FMOD0083"", ""FMOD0025"", ""FMOD0079"", ""FMOD0102"", ""FMOD0119"", ""FMOD0023"", ""FMOD0120""]",1.0,True,78.0
80,REAL,HIGH_RECALL,Q6K00512,80,40939,80,19.920883,"[""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0029"", ""FMOD0110"", ""FMOD0108"", ""FMOD0036"", ""FMOD0042"", ""FMOD0060"", ""FMOD0083""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00513,80,40939,80,20.548248,"[""FMOD0029"", ""FMOD0110"", ""FMOD0056"", ""FMOD0023"", ""FMOD0083"", ""FMOD0119"", ""FMOD0112"", ""FMOD0036"", ""FMOD0078"", ""FMOD0024""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00517,80,40939,79,20.299234,"[""FMOD0082"", ""FMOD0029"", ""FMOD0023"", ""FMOD0119"", ""FMOD0022"", ""FMOD0102"", ""FMOD0097"", ""FMOD0051"", ""FMOD0035"", ""FMOD0120""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00518,80,40939,79,20.066984,"[""FMOD0029"", ""FMOD0035"", ""FMOD0102"", ""FMOD0119"", ""FMOD0110"", ""FMOD0096"", ""FMOD0108"", ""FMOD0018"", ""FMOD0069"", ""FMOD0030""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00523,80,40939,78,20.012356,"[""FMOD0082"", ""FMOD0029"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0051"", ""FMOD0120"", ""FMOD0036"", ""FMOD0110""]",1.0,True,78.0
80,REAL,HIGH_RECALL,Q6K00528,80,40939,79,21.12194,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0029"", ""FMOD0079"", ""FMOD0119"", ""FMOD0082"", ""FMOD0005"", ""FMOD0030"", ""FMOD0102""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00530,80,40939,78,20.056465,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0029"", ""FMOD0119"", ""FMOD0056"", ""FMOD0036"", ""FMOD0112"", ""FMOD0067"", ""FMOD0078""]",1.0,True,78.0
80,REAL,HIGH_RECALL,Q6K00531,80,40939,80,19.922731,"[""FMOD0082"", ""FMOD0029"", ""FMOD0035"", ""FMOD0023"", ""FMOD0119"", ""FMOD0102"", ""FMOD0030"", ""FMOD0110"", ""FMOD0051"", ""FMOD0079""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00533,80,40939,79,20.065206,"[""FMOD0029"", ""FMOD0119"", ""FMOD0023"", ""FMOD0036"", ""FMOD0030"", ""FMOD0102"", ""FMOD0035"", ""FMOD0120"", ""FMOD0110"", ""FMOD0069""]",1.0,True,79.0
80,REAL,HIGH_RECALL,Q6K00535,80,40939,80,17.628591,"[""FMOD0035"", ""FMOD0118"", ""FMOD0102"", ""FMOD0069"", ""FMOD0029"", ""FMOD0030"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0119""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00537,80,40939,80,20.214316,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0082"", ""FMOD0100"", ""FMOD0029"", ""FMOD0119"", ""FMOD0036"", ""FMOD0035""]",1.0,True,80.0
80,REAL,HIGH_RECALL,Q6K00538,80,40939,80,20.136834,"[""FMOD0055"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0082"", ""FMOD0100"", ""FMOD0029"", ""FMOD0035"", ""FMOD0119"", ""FMOD0036""]",1.0,True,80.0
100,REAL,EXACT,Q6K00183,100,48376,100,21.451954,"[""FMOD0023"", ""FMOD0029"", ""FMOD0081"", ""FMOD0036"", ""FMOD0114"", ""FMOD0119"", ""FMOD0035"", ""FMOD0082"", ""FMOD0030"", ""FMOD0120""]",1.0,True,
100,REAL,EXACT,Q6K00184,100,48376,100,21.771761,"[""FMOD0004"", ""FMOD0067"", ""FMOD0113"", ""FMOD0052"", ""FMOD0036"", ""FMOD0114"", ""FMOD0056"", ""FMOD0101"", ""FMOD0110"", ""FMOD0081""]",1.0,True,
100,REAL,EXACT,Q6K00193,100,48376,100,22.409751,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0029"", ""FMOD0056"", ""FMOD0055"", ""FMOD0114"", ""FMOD0078"", ""FMOD0096"", ""FMOD0080""]",1.0,True,
100,REAL,EXACT,Q6K00195,100,48376,100,20.135827,"[""FMOD0061"", ""FMOD0083"", ""FMOD0029"", ""FMOD0056"", ""FMOD0102"", ""FMOD0091"", ""FMOD0023"", ""FMOD0081"", ""FMOD0114"", ""FMOD0030""]",1.0,True,
100,REAL,EXACT,Q6K00197,100,48376,100,20.57304,"[""FMOD0069"", ""FMOD0029"", ""FMOD0102"", ""FMOD0114"", ""FMOD0030"", ""FMOD0119"", ""FMOD0005"", ""FMOD0120"", ""FMOD0033"", ""FMOD0036""]",1.0,True,
100,REAL,EXACT,Q6K00199,100,48376,100,21.197357,"[""FMOD0067"", ""FMOD0069"", ""FMOD0029"", ""FMOD0102"", ""FMOD0119"", ""FMOD0056"", ""FMOD0120"", ""FMOD0030"", ""FMOD0026"", ""FMOD0023""]",1.0,True,
100,REAL,EXACT,Q6K00200,100,48376,100,21.338194,"[""FMOD0051"", ""FMOD0023"", ""FMOD0029"", ""FMOD0035"", ""FMOD0016"", ""FMOD0081"", ""FMOD0120"", ""FMOD0082"", ""FMOD0079"", ""FMOD0020""]",1.0,True,
100,REAL,EXACT,Q6K00201,100,48376,100,20.42633,"[""FMOD0066"", ""FMOD0055"", ""FMOD0030"", ""FMOD0029"", ""FMOD0010"", ""FMOD0041"", ""FMOD0036"", ""FMOD0102"", ""FMOD0112"", ""FMOD0120""]",1.0,True,
100,REAL,EXACT,Q6K00205,100,48376,100,20.495592,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0020"", ""FMOD0016"", ""FMOD0081"", ""FMOD0119"", ""FMOD0029"", ""FMOD0065"", ""FMOD0114""]",1.0,True,
100,REAL,EXACT,Q6K00206,100,48376,100,21.848997,"[""FMOD0016"", ""FMOD0102"", ""FMOD0031"", ""FMOD0029"", ""FMOD0023"", ""FMOD0035"", ""FMOD0082"", ""FMOD0065"", ""FMOD0114"", ""FMOD0033""]",1.0,True,
100,REAL,EXACT,Q6K00207,100,48376,100,20.89794,"[""FMOD0023"", ""FMOD0029"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0069"", ""FMOD0119"", ""FMOD0077"", ""FMOD0082"", ""FMOD0110""]",1.0,True,
100,REAL,EXACT,Q6K00208,100,48376,100,20.242068,"[""FMOD0102"", ""FMOD0079"", ""FMOD0023"", ""FMOD0030"", ""FMOD0029"", ""FMOD0055"", ""FMOD0035"", ""FMOD0082"", ""FMOD0036"", ""FMOD0014""]",1.0,True,
100,REAL,EXACT,Q6K00212,100,48376,100,21.06303,"[""FMOD0060"", ""FMOD0029"", ""FMOD0023"", ""FMOD0082"", ""FMOD0075"", ""FMOD0096"", ""FMOD0102"", ""FMOD0056"", ""FMOD0036"", ""FMOD0081""]",1.0,True,
100,REAL,EXACT,Q6K00216,100,48376,100,20.704595,"[""FMOD0016"", ""FMOD0029"", ""FMOD0035"", ""FMOD0023"", ""FMOD0081"", ""FMOD0079"", ""FMOD0119"", ""FMOD0102"", ""FMOD0114"", ""FMOD0056""]",1.0,True,
100,REAL,EXACT,Q6K00227,100,48376,100,20.959133,"[""FMOD0096"", ""FMOD0029"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0035"", ""FMOD0056"", ""FMOD0113"", ""FMOD0069"", ""FMOD0025""]",1.0,True,
100,REAL,EXACT,Q6K00232,100,48376,100,20.693025,"[""FMOD0060"", ""FMOD0029"", ""FMOD0023"", ""FMOD0086"", ""FMOD0056"", ""FMOD0043"", ""FMOD0110"", ""FMOD0044"", ""FMOD0036"", ""FMOD0075""]",1.0,True,
100,REAL,EXACT,Q6K00235,100,48376,100,20.698976,"[""FMOD0096"", ""FMOD0114"", ""FMOD0029"", ""FMOD0120"", ""FMOD0119"", ""FMOD0023"", ""FMOD0035"", ""FMOD0056"", ""FMOD0069"", ""FMOD0030""]",1.0,True,
100,REAL,EXACT,Q6K00236,100,48376,100,20.94287,"[""FMOD0036"", ""FMOD0119"", ""FMOD0079"", ""FMOD0120"", ""FMOD0056"", ""FMOD0086"", ""FMOD0082"", ""FMOD0091"", ""FMOD0029"", ""FMOD0102""]",1.0,True,
100,REAL,EXACT,Q6K00237,100,48376,100,21.335307,"[""FMOD0067"", ""FMOD0029"", ""FMOD0119"", ""FMOD0120"", ""FMOD0023"", ""FMOD0102"", ""FMOD0056"", ""FMOD0082"", ""FMOD0110"", ""FMOD0069""]",1.0,True,
100,REAL,EXACT,Q6K00240,100,48376,100,20.556612,"[""FMOD0069"", ""FMOD0029"", ""FMOD0110"", ""FMOD0104"", ""FMOD0035"", ""FMOD0119"", ""FMOD0043"", ""FMOD0023"", ""FMOD0102"", ""FMOD0083""]",1.0,True,
100,REAL,EXACT,Q6K00247,100,48376,100,20.363986,"[""FMOD0069"", ""FMOD0060"", ""FMOD0119"", ""FMOD0029"", ""FMOD0023"", ""FMOD0083"", ""FMOD0025"", ""FMOD0110"", ""FMOD0079"", ""FMOD0003""]",1.0,True,
100,REAL,EXACT,Q6K00251,100,48376,100,21.003736,"[""FMOD0044"", ""FMOD0067"", ""FMOD0119"", ""FMOD0029"", ""FMOD0023"", ""FMOD0120"", ""FMOD0113"", ""FMOD0086"", ""FMOD0035"", ""FMOD0030""]",1.0,True,
100,REAL,EXACT,Q6K00252,100,48376,100,20.017147,"[""FMOD0043"", ""FMOD0086"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0029"", ""FMOD0096"", ""FMOD0069"", ""FMOD0079"", ""FMOD0024""]",1.0,True,
100,REAL,EXACT,Q6K00258,100,48376,100,20.514927,"[""FMOD0096"", ""FMOD0001"", ""FMOD0029"", ""FMOD0041"", ""FMOD0035"", ""FMOD0030"", ""FMOD0056"", ""FMOD0120"", ""FMOD0069"", ""FMOD0119""]",1.0,True,
100,REAL,EXACT,Q6K00259,100,48376,100,20.550652,"[""FMOD0043"", ""FMOD0089"", ""FMOD0035"", ""FMOD0102"", ""FMOD0096"", ""FMOD0023"", ""FMOD0029"", ""FMOD0069"", ""FMOD0079"", ""FMOD0024""]",1.0,True,
100,REAL,EXACT,Q6K00262,100,48376,100,20.352295,"[""FMOD0069"", ""FMOD0060"", ""FMOD0023"", ""FMOD0025"", ""FMOD0055"", ""FMOD0082"", ""FMOD0100"", ""FMOD0029"", ""FMOD0102"", ""FMOD0119""]",1.0,True,
100,REAL,EXACT,Q6K00264,100,48376,100,20.654527,"[""FMOD0043"", ""FMOD0066"", ""FMOD0035"", ""FMOD0056"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0119"", ""FMOD0023"", ""FMOD0029""]",1.0,True,
100,REAL,EXACT,Q6K00267,100,48376,100,20.343149,"[""FMOD0022"", ""FMOD0069"", ""FMOD0034"", ""FMOD0082"", ""FMOD0023"", ""FMOD0055"", ""FMOD0025"", ""FMOD0100"", ""FMOD0072"", ""FMOD0035""]",1.0,True,
100,REAL,EXACT,Q6K00268,100,48376,100,20.392705,"[""FMOD0077"", ""FMOD0050"", ""FMOD0055"", ""FMOD0083"", ""FMOD0005"", ""FMOD0035"", ""FMOD0114"", ""FMOD0029"", ""FMOD0033"", ""FMOD0069""]",1.0,True,
100,REAL,EXACT,Q6K00271,100,48376,100,20.749872,"[""FMOD0086"", ""FMOD0050"", ""FMOD0044"", ""FMOD0120"", ""FMOD0029"", ""FMOD0036"", ""FMOD0077"", ""FMOD0069"", ""FMOD0102"", ""FMOD0005""]",1.0,True,
100,REAL,EXACT,Q6K00273,100,48376,100,20.22814,"[""FMOD0023"", ""FMOD0043"", ""FMOD0119"", ""FMOD0079"", ""FMOD0029"", ""FMOD0102"", ""FMOD0056"", ""FMOD0005"", ""FMOD0030"", ""FMOD0075""]",1.0,True,
100,REAL,EXACT,Q6K00274,100,48376,100,19.456894,"[""FMOD0004"", ""FMOD0044"", ""FMOD0067"", ""FMOD0113"", ""FMOD0052"", ""FMOD0036"", ""FMOD0114"", ""FMOD0056"", ""FMOD0110"", ""FMOD0035""]",1.0,True,
100,REAL,EXACT,Q6K00275,100,48376,100,20.369611,"[""FMOD0086"", ""FMOD0074"", ""FMOD0050"", ""FMOD0029"", ""FMOD0056"", ""FMOD0102"", ""FMOD0035"", ""FMOD0024"", ""FMOD0114"", ""FMOD0043""]",1.0,True,
100,REAL,EXACT,Q6K00283,100,48376,100,20.347554,"[""FMOD0036"", ""FMOD0035"", ""FMOD0029"", ""FMOD0023"", ""FMOD0120"", ""FMOD0119"", ""FMOD0079"", ""FMOD0102"", ""FMOD0069"", ""FMOD0082""]",1.0,True,
100,REAL,EXACT,Q6K00287,100,48376,100,20.905025,"[""FMOD0003"", ""FMOD0089"", ""FMOD0004"", ""FMOD0063"", ""FMOD0067"", ""FMOD0014"", ""FMOD0113"", ""FMOD0052"", ""FMOD0036"", ""FMOD0114""]",1.0,True,
100,REAL,EXACT,Q6K00293,100,48376,100,21.004947,"[""FMOD0074"", ""FMOD0043"", ""FMOD0035"", ""FMOD0029"", ""FMOD0023"", ""FMOD0069"", ""FMOD0102"", ""FMOD0096"", ""FMOD0079"", ""FMOD0024""]",1.0,True,
100,REAL,EXACT,Q6K00295,100,48376,100,20.885729,"[""FMOD0066"", ""FMOD0043"", ""FMOD0102"", ""FMOD0029"", ""FMOD0023"", ""FMOD0069"", ""FMOD0035"", ""FMOD0096"", ""FMOD0079"", ""FMOD0119""]",1.0,True,
100,REAL,EXACT,Q6K00296,100,48376,100,20.073779,"[""FMOD0060"", ""FMOD0066"", ""FMOD0029"", ""FMOD0102"", ""FMOD0056"", ""FMOD0035"", ""FMOD0010"", ""FMOD0110"", ""FMOD0036"", ""FMOD0055""]",1.0,True,
100,REAL,EXACT,Q6K00298,100,48376,100,20.415481,"[""FMOD0074"", ""FMOD0036"", ""FMOD0079"", ""FMOD0119"", ""FMOD0120"", ""FMOD0017"", ""FMOD0091"", ""FMOD0056"", ""FMOD0023"", ""FMOD0083""]",1.0,True,
100,REAL,EXACT,Q6K00299,100,48376,100,20.448779,"[""FMOD0040"", ""FMOD0089"", ""FMOD0029"", ""FMOD0035"", ""FMOD0079"", ""FMOD0081"", ""FMOD0030"", ""FMOD0055"", ""FMOD0023"", ""FMOD0056""]",1.0,True,
100,REAL,EXACT,Q6K00304,100,48376,100,20.30325,"[""FMOD0077"", ""FMOD0083"", ""FMOD0087"", ""FMOD0023"", ""FMOD0069"", ""FMOD0056"", ""FMOD0020"", ""FMOD0055"", ""FMOD0102"", ""FMOD0025""]",1.0,True,
100,REAL,EXACT,Q6K00310,100,48376,100,19.820795,"[""FMOD0074"", ""FMOD0005"", ""FMOD0022"", ""FMOD0034"", ""FMOD0035"", ""FMOD0053"", ""FMOD0114"", ""FMOD0029"", ""FMOD0033"", ""FMOD0023""]",1.0,True,
100,REAL,EXACT,Q6K00313,100,48376,100,20.572962,"[""FMOD0061"", ""FMOD0069"", ""FMOD0083"", ""FMOD0066"", ""FMOD0114"", ""FMOD0029"", ""FMOD0036"", ""FMOD0033"", ""FMOD0030"", ""FMOD0120""]",1.0,True,
100,REAL,EXACT,Q6K00317,100,48376,100,20.68432,"[""FMOD0061"", ""FMOD0089"", ""FMOD0096"", ""FMOD0036"", ""FMOD0029"", ""FMOD0079"", ""FMOD0035"", ""FMOD0055"", ""FMOD0083"", ""FMOD0110""]",1.0,True,
100,REAL,EXACT,Q6K00318,100,48376,100,21.602388,"[""FMOD0086"", ""FMOD0004"", ""FMOD0050"", ""FMOD0082"", ""FMOD0067"", ""FMOD0035"", ""FMOD0114"", ""FMOD0053"", ""FMOD0081"", ""FMOD0110""]",1.0,True,
100,REAL,EXACT,Q6K00325,100,48376,100,20.251382,"[""FMOD0086"", ""FMOD0023"", ""FMOD0050"", ""FMOD0044"", ""FMOD0029"", ""FMOD0035"", ""FMOD0030"", ""FMOD0069"", ""FMOD0043"", ""FMOD0082""]",1.0,True,
100,REAL,EXACT,Q6K00326,100,48376,100,20.780094,"[""FMOD0099"", ""FMOD0055"", ""FMOD0066"", ""FMOD0036"", ""FMOD0010"", ""FMOD0102"", ""FMOD0056"", ""FMOD0112"", ""FMOD0029"", ""FMOD0023""]",1.0,True,
100,REAL,EXACT,Q6K00327,100,48376,100,20.111292,"[""FMOD0016"", ""FMOD0051"", ""FMOD0055"", ""FMOD0114"", ""FMOD0075"", ""FMOD0081"", ""FMOD0035"", ""FMOD0077"", ""FMOD0023"", ""FMOD0029""]",1.0,True,
100,REAL,EXACT,Q6K00332,100,48376,100,21.061128,"[""FMOD0044"", ""FMOD0035"", ""FMOD0029"", ""FMOD0069"", ""FMOD0030"", ""FMOD0086"", ""FMOD0120"", ""FMOD0119"", ""FMOD0041"", ""FMOD0050""]",1.0,True,
100,REAL,EXACT,Q6K00333,100,48376,100,21.449707,"[""FMOD0069"", ""FMOD0044"", ""FMOD0011"", ""FMOD0119"", ""FMOD0029"", ""FMOD0083"", ""FMOD0025"", ""FMOD0079"", ""FMOD0110"", ""FMOD0035""]",1.0,True,
100,REAL,EXACT,Q6K00336,100,48376,100,20.653164,"[""FMOD0014"", ""FMOD0023"", ""FMOD0079"", ""FMOD0035"", ""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0120"", ""FMOD0119"", ""FMOD0102""]",1.0,True,
100,REAL,EXACT,Q6K00338,100,48376,100,20.444144,"[""FMOD0074"", ""FMOD0067"", ""FMOD0003"", ""FMOD0056"", ""FMOD0029"", ""FMOD0119"", ""FMOD0035"", ""FMOD0081"", ""FMOD0004"", ""FMOD0082""]",1.0,True,
100,REAL,EXACT,Q6K00340,100,48376,100,20.318933,"[""FMOD0025"", ""FMOD0011"", ""FMOD0089"", ""FMOD0029"", ""FMOD0023"", ""FMOD0030"", ""FMOD0069"", ""FMOD0035"", ""FMOD0119"", ""FMOD0041""]",1.0,True,
100,REAL,EXACT,Q6K00342,100,48376,100,20.664761,"[""FMOD0087"", ""FMOD0053"", ""FMOD0114"", ""FMOD0023"", ""FMOD0052"", ""FMOD0040"", ""FMOD0069"", ""FMOD0029"", ""FMOD0002"", ""FMOD0056""]",1.0,True,
100,REAL,EXACT,Q6K00343,100,48376,100,20.165568,"[""FMOD0087"", ""FMOD0016"", ""FMOD0041"", ""FMOD0055"", ""FMOD0030"", ""FMOD0029"", ""FMOD0023"", ""FMOD0081"", ""FMOD0102"", ""FMOD0056""]",1.0,True,
100,REAL,EXACT,Q6K00344,100,48376,100,20.969161,"[""FMOD0023"", ""FMOD0025"", ""FMOD0043"", ""FMOD0069"", ""FMOD0029"", ""FMOD0030"", ""FMOD0082"", ""FMOD0055"", ""FMOD0035"", ""FMOD0040""]",1.0,True,
100,REAL,EXACT,Q6K00351,100,48376,100,20.656775,"[""FMOD0005"", ""FMOD0099"", ""FMOD0022"", ""FMOD0034"", ""FMOD0082"", ""FMOD0055"", ""FMOD0029"", ""FMOD0020"", ""FMOD0119"", ""FMOD0030""]",1.0,True,
100,REAL,EXACT,Q6K00355,100,48376,100,20.533263,"[""FMOD0043"", ""FMOD0023"", ""FMOD0035"", ""FMOD0077"", ""FMOD0016"", ""FMOD0029"", ""FMOD0102"", ""FMOD0119"", ""FMOD0069"", ""FMOD0030""]",1.0,True,
100,REAL,EXACT,Q6K00359,100,48376,100,20.45324,"[""FMOD0086"", ""FMOD0087"", ""FMOD0044"", ""FMOD0081"", ""FMOD0039"", ""FMOD0056"", ""FMOD0097"", ""FMOD0029"", ""FMOD0079"", ""FMOD0102""]",1.0,True,
100,REAL,EXACT,Q6K00360,100,48376,100,19.91636,"[""FMOD0066"", ""FMOD0060"", ""FMOD0043"", ""FMOD0082"", ""FMOD0030"", ""FMOD0035"", ""FMOD0081"", ""FMOD0010"", ""FMOD0055"", ""FMOD0112""]",1.0,True,
100,REAL,EXACT,Q6K00363,100,48376,100,20.723899,"[""FMOD0066"", ""FMOD0029"", ""FMOD0102"", ""FMOD0056"", ""FMOD0119"", ""FMOD0114"", ""FMOD0069"", ""FMOD0120"", ""FMOD0035"", ""FMOD0023""]",1.0,True,
100,REAL,EXACT,Q6K00365,100,48376,100,21.766704,"[""FMOD0087"", ""FMOD0029"", ""FMOD0035"", ""FMOD0023"", ""FMOD0065"", ""FMOD0016"", ""FMOD0119"", ""FMOD0039"", ""FMOD0036"", ""FMOD0114""]",1.0,True,
100,REAL,EXACT,Q6K00372,100,48376,100,20.860666,"[""FMOD0023"", ""FMOD0035"", ""FMOD0020"", ""FMOD0016"", ""FMOD0051"", ""FMOD0029"", ""FMOD0030"", ""FMOD0119"", ""FMOD0102"", ""FMOD0069""]",1.0,True,
100,REAL,EXACT,Q6K00375,100,48376,100,20.691193,"[""FMOD0099"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0055"", ""FMOD0082"", ""FMOD0029"", ""FMOD0083"", ""FMOD0119"", ""FMOD0035""]",1.0,True,
100,REAL,EXACT,Q6K00377,100,48376,100,20.694442,"[""FMOD0082"", ""FMOD0022"", ""FMOD0023"", ""FMOD0069"", ""FMOD0055"", ""FMOD0025"", ""FMOD0100"", ""FMOD0034"", ""FMOD0029"", ""FMOD0119""]",1.0,True,
100,REAL,EXACT,Q6K00378,100,48376,100,20.49643,"[""FMOD0010"", ""FMOD0023"", ""FMOD0030"", ""FMOD0041"", ""FMOD0055"", ""FMOD0029"", ""FMOD0083"", ""FMOD0025"", ""FMOD0045"", ""FMOD0079""]",1.0,True,
100,REAL,EXACT,Q6K00380,100,48376,100,20.563178,"[""FMOD0023"", ""FMOD0029"", ""FMOD0030"", ""FMOD0035"", ""FMOD0082"", ""FMOD0119"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036"", ""FMOD0120""]",1.0,True,
100,REAL,EXACT,Q6K00384,100,48376,100,20.688121,"[""FMOD0083"", ""FMOD0029"", ""FMOD0069"", ""FMOD0086"", ""FMOD0035"", ""FMOD0120"", ""FMOD0056"", ""FMOD0030"", ""FMOD0119"", ""FMOD0005""]",1.0,True,
100,REAL,EXACT,Q6K00389,100,48376,100,21.574504,"[""FMOD0055"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0023"", ""FMOD0082"", ""FMOD0035"", ""FMOD0029"", ""FMOD0030"", ""FMOD0079""]",1.0,True,
100,REAL,EXACT,Q6K00390,100,48376,100,21.385648,"[""FMOD0023"", ""FMOD0102"", ""FMOD0029"", ""FMOD0119"", ""FMOD0120"", ""FMOD0114"", ""FMOD0069"", ""FMOD0035"", ""FMOD0056"", ""FMOD0082""]",1.0,True,
100,REAL,EXACT,Q6K00393,100,48376,100,20.448025,"[""FMOD0029"", ""FMOD0023"", ""FMOD0102"", ""FMOD0119"", ""FMOD0041"", ""FMOD0120"", ""FMOD0036"", ""FMOD0030"", ""FMOD0053"", ""FMOD0035""]",1.0,True,
100,REAL,EXACT,Q6K00395,100,48376,100,20.533907,"[""FMOD0053"", ""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0029"", ""FMOD0056"", ""FMOD0119"", ""FMOD0036"", ""FMOD0112"", ""FMOD0004""]",1.0,True,
100,REAL,EXACT,Q6K00396,100,48376,100,21.308193,"[""FMOD0066"", ""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0081"", ""FMOD0029"", ""FMOD0119"", ""FMOD0036"", ""FMOD0102"", ""FMOD0010""]",1.0,True,
100,REAL,EXACT,Q6K00400,100,48376,100,20.407317,"[""FMOD0023"", ""FMOD0025"", ""FMOD0035"", ""FMOD0069"", ""FMOD0030"", ""FMOD0055"", ""FMOD0078"", ""FMOD0100"", ""FMOD0036"", ""FMOD0056""]",1.0,True,
100,REAL,EXACT,Q6K00403,100,48376,100,20.268712,"[""FMOD0035"", ""FMOD0033"", ""FMOD0029"", ""FMOD0119"", ""FMOD0120"", ""FMOD0078"", ""FMOD0024"", ""FMOD0080"", ""FMOD0108"", ""FMOD0102""]",1.0,True,
100,REAL,EXACT,Q6K00405,100,48376,100,20.690424,"[""FMOD0016"", ""FMOD0102"", ""FMOD0031"", ""FMOD0056"", ""FMOD0029"", ""FMOD0023"", ""FMOD0082"", ""FMOD0035"", ""FMOD0065"", ""FMOD0114""]",1.0,True,
100,REAL,EXACT,Q6K00407,100,48376,100,20.039777,"[""FMOD0005"", ""FMOD0029"", ""FMOD0120"", ""FMOD0069"", ""FMOD0102"", ""FMOD0030"", ""FMOD0079"", ""FMOD0119"", ""FMOD0023"", ""FMOD0020""]",1.0,True,
100,REAL,EXACT,Q6K00410,100,48376,100,20.707529,"[""FMOD0005"", ""FMOD0030"", ""FMOD0023"", ""FMOD0035"", ""FMOD0055"", ""FMOD0029"", ""FMOD0082"", ""FMOD0089"", ""FMOD0024"", ""FMOD0113""]",1.0,True,
