fresh_id,project_id,slug,title,author,role,license,categories,display_categories,downloads,date_created,date_modified,valid_fabric_version_count,current_version_id,current_version_number,current_date_published,current_filename,current_url,current_sha1,current_sha512,historical_version_ids,historical_version_numbers,historical_dates,historical_filenames,historical_urls,historical_sha1,historical_sha512
FMOD0102,Nn8Wasaq,craterlib,CraterLib,hypherionsa,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt"", ""utility""]","[""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]",3165545,2023-06-01T01:12:17.790383+00:00,2026-06-27T09:17:55.816876+00:00,143,YS1XJpDW,26.2-3.1.2,2026-06-27T09:17:42.834437Z,CraterLib-Fabric-26.2-3.1.2.jar,https://cdn.modrinth.com/data/Nn8Wasaq/versions/YS1XJpDW/CraterLib-Fabric-26.2-3.1.2.jar,aa49b1693b336b27f1de9c3ceb62997144c2120f,1671f6c345971170bac8e425ac777c56b3d1543c307fd248462b833efa36c0784c3ac8bc0ac05733d281b4a8788782832814a308c19c373edbbfa028ee2818e9,"[""CmWNYoRU"", ""NPIPYNKe"", ""tyDbWvpB""]","[""26.1.2-3.1.2"", ""1.21.11-3.1.2"", ""1.21.9-3.1.2""]","[""2026-05-20T09:45:23.438909Z"", ""2026-05-20T09:39:09.639330Z"", ""2026-05-20T09:32:28.433619Z""]","[""CraterLib-Fabric-26.1.2-3.1.2.jar"", ""CraterLib-Fabric-1.21.11-3.1.2.jar"", ""CraterLib-Fabric-1.21.9-3.1.2.jar""]","[""https://cdn.modrinth.com/data/Nn8Wasaq/versions/CmWNYoRU/CraterLib-Fabric-26.1.2-3.1.2.jar"", ""https://cdn.modrinth.com/data/Nn8Wasaq/versions/NPIPYNKe/CraterLib-Fabric-1.21.11-3.1.2.jar"", ""https://cdn.modrinth.com/data/Nn8Wasaq/versions/tyDbWvpB/CraterLib-Fabric-1.21.9-3.1.2.jar""]","[""1a3384d115914ba440a2000c7f12b2380d814c1e"", ""e128e93f7b4ccfd6694160aab61c1d6d35bca973"", ""457d2bff7b586b8ef4f3b346696746848ae750b7""]","[""dc8c75ee708c67ceb144a17107d702f4b05081e1fb46c334cbcdbbcdba0a0806b6ee2e6ee01d39187af278d9ba49c4c004740e254dd0d93ad9ae72db95f2dbcb"", ""633666da2370154a635949d29b445cbd3988f77be22aea368ee06ccf8451eef72804bd72c84a5f5223669fbbaeb07f3e1ae7175423dc29aeb73b9e8489eb2f0c"", ""caa6ea806f65a226d7d573369f1f199571904d4786ecaca09e3bf68ab06309ea1edd55206b8911ab1c4630b2b26852487b92bc58ba254a89cc0572cb611a0e2f""]"
FMOD0103,1A2mKfBx,hypixel-mod-api,Hypixel Mod API,Hypixel,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""forge"", ""library""]","[""fabric"", ""forge"", ""library""]",789651,2024-04-30T04:53:04.633158+00:00,2026-03-24T21:38:16.969920+00:00,11,SlqCF6Or,1.0.2+build.1+mc26.1,2026-03-24T21:38:17.471719Z,HypixelModAPI-1.0.2+build.1+mc26.1.jar,https://cdn.modrinth.com/data/1A2mKfBx/versions/SlqCF6Or/HypixelModAPI-1.0.2%2Bbuild.1%2Bmc26.1.jar,88726ef6465e41d6f5bce83b7575bdf0a279b800,ceb4cf37edf3e263801d23d80f88f331798133d8facc56b2501b2f5f86e32d7cea7a94356b1cf29865cae20fb07a50f4765a35180af265d708e05cea976a3fe8,"[""IkrpaHUp"", ""Mhp9cKak"", ""6SU6tbpN""]","[""1.0.1+build.1+mc1.21"", ""1.0.1+build.1+mc1.20.5"", ""1.0+build.1+mc1.21""]","[""2024-07-31T11:07:40.187308Z"", ""2024-07-31T11:07:38.032503Z"", ""2024-07-08T11:36:10.966578Z""]","[""HypixelModAPI-1.0.1+build.1+mc1.21.jar"", ""HypixelModAPI-1.0.1+build.1+mc1.20.5.jar"", ""HypixelModAPI-1.0+build.1+mc1.21.jar""]","[""https://cdn.modrinth.com/data/1A2mKfBx/versions/IkrpaHUp/HypixelModAPI-1.0.1%2Bbuild.1%2Bmc1.21.jar"", ""https://cdn.modrinth.com/data/1A2mKfBx/versions/Mhp9cKak/HypixelModAPI-1.0.1%2Bbuild.1%2Bmc1.20.5.jar"", ""https://cdn.modrinth.com/data/1A2mKfBx/versions/6SU6tbpN/HypixelModAPI-1.0%2Bbuild.1%2Bmc1.21.jar""]","[""a0c9329a6fe6741bb637e32bef57aa7defc82ccd"", ""cf9316e5584a7079c5d6ebd886c56fd5fc99ee10"", ""84547c0476f9850c37f683c54e29e8f819164cba""]","[""805d83cb72e4e07f7fa8f0dfd59f90f2018a29cf654d90daa8ba9425c9fe067d47ecc7d6283d8055419ab28b077c28e9daffbd973942a811f70ee565a752be96"", ""f03fd6cf25b424e5330cba35a8aec5558e0c9ab9c5efd5d326ae96b978266a90d90f070274426b633a19c67c515dcf38fa64c3bb796d1523f9d0b77a0a0aa48f"", ""b6fdbb7d2ae71afe83dcb1d82ecf0b5383d37df58c88e038dbf87787ccd42746a1a5f067208f41cb94a85b34e55c95864deab4062ef7f97952dca96b876e5570""]"
FMOD0104,a9AsUNGn,statement,Statement,Virtuoel,BACKGROUND_LIBRARY,MIT,"[""cursed"", ""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]","[""cursed"", ""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]",823540,2021-01-08T12:08:50.770930+00:00,2023-12-28T13:18:01.412929+00:00,19,6MFwerG8,4.2.9+1.14.4-1.20.4,2023-12-28T13:18:02.256777Z,Statement-4.2.9+1.14.4-1.20.4.jar,https://cdn.modrinth.com/data/a9AsUNGn/versions/6MFwerG8/Statement-4.2.9%2B1.14.4-1.20.4.jar,1600cd6caf52f4fc2b1a8a5ae1cb0f69f0f3b7e2,2fbed07e5bc03b4dea1f6beae37e9401372e5071fd762ed8b621182cb8fd81e3c367c982c64aeeaf2c7b1d532cd60370e7ad172d1d2c264ed1a7d601bde2d744,"[""kOI9xaDw"", ""T0Nmp2Uk"", ""2KmQiXlj""]","[""4.2.8+1.14.4-1.20.1"", ""4.2.7+1.14.4-1.20.1"", ""4.2.6+1.14.4-1.20.1""]","[""2023-08-10T18:19:36.776788Z"", ""2023-08-05T21:36:14.602024Z"", ""2023-07-12T01:32:54.079554Z""]","[""Statement-4.2.8+1.14.4-1.20.1.jar"", ""Statement-4.2.7+1.14.4-1.20.1.jar"", ""Statement-4.2.6+1.14.4-1.20.1.jar""]","[""https://cdn.modrinth.com/data/a9AsUNGn/versions/kOI9xaDw/Statement-4.2.8%2B1.14.4-1.20.1.jar"", ""https://cdn.modrinth.com/data/a9AsUNGn/versions/T0Nmp2Uk/Statement-4.2.7%2B1.14.4-1.20.1.jar"", ""https://cdn.modrinth.com/data/a9AsUNGn/versions/2KmQiXlj/Statement-4.2.6%2B1.14.4-1.20.1.jar""]","[""e38833d30b3b2af2b26e7e82eb85ab181a96975f"", ""ca9bd1e0be82d95fac20bf118b393e6374e80844"", ""16f73331995029ef31a36cbf731fc7fafb4b6021""]","[""021baec8cf916dbe229781073129b7650ed69836559025ef40725e431946d61ce0da5a2591aae9be840ae49612d683fc4415a95dfff2b83f3369234986b40dda"", ""996588687af3f84c216a823db715a72cf8fe3c0958e843b2996efcba883e979fa74a0f4e3485adf7936276af88530a0bfaa72e25459ea3abf258f6b96cbc009a"", ""559fbc9c34eb8a92c8a1e8e5e7b2bde7f04d865b4bd96a0404185a54495e3681e3deb4c7d1949d37168a79afb2e64d5aa3630a3088fda7c88d21749a54db81c9""]"
FMOD0105,mWdDy9A0,phantom-loader,Phantom Loader,HexagonNico,BACKGROUND_LIBRARY,Apache-2.0,"[""fabric"", ""forge"", ""library""]","[""fabric"", ""forge"", ""library""]",1229215,2024-01-11T21:02:41.283989+00:00,2024-01-21T16:29:59.059130+00:00,6,vkAgziWj,20.1.5,2024-01-21T16:29:50.770047Z,library-fabric-20.1.5.jar,https://cdn.modrinth.com/data/mWdDy9A0/versions/vkAgziWj/library-fabric-20.1.5.jar,0aec33e4a393f124059a99fe476755bd3657e258,84405f8899fd5b212fd2ebb34724b22ff4aa698c0797ceb95a38455755965851763b18c13f1ba87e92126e314b38fe907324442037c53c2ccfdbe4dc734f3b98,"[""OHyJ7PO0"", ""aAEdUquE"", ""9u8gBHR9""]","[""20.3.1"", ""19.4.1"", ""19.4.0""]","[""2024-01-21T16:29:12.993678Z"", ""2024-01-21T15:01:06.349761Z"", ""2024-01-12T09:47:18.220688Z""]","[""library-fabric-20.3.1.jar"", ""library-fabric-19.4.1.jar"", ""library-fabric-19.4.0.jar""]","[""https://cdn.modrinth.com/data/mWdDy9A0/versions/OHyJ7PO0/library-fabric-20.3.1.jar"", ""https://cdn.modrinth.com/data/mWdDy9A0/versions/aAEdUquE/library-fabric-19.4.1.jar"", ""https://cdn.modrinth.com/data/mWdDy9A0/versions/9u8gBHR9/library-fabric-19.4.0.jar""]","[""d9328302e0af5194b0d04e1e3a567934eca4a295"", ""662e90d09cf6333dcace25771c6c43d93424f52c"", ""1a44bc6578b467f72b99902e57427fd1eefa8e4a""]","[""762ac7e6970ee70775100639ac57aedb835bcc7db2a58db206ba616599607a14ac8f3d5a88b4c9b2a56f002beda864680ea98d3d849aa376a4930ca77effcb98"", ""5341a4010520a329071f3dd9a5c07228c7846f1fa7aa4564e54576369b693f1bafdab38c9477829e0a17c42d9c8a05eb8a25a85bffe561e67b8073b465031de4"", ""4d80e48a054ff69b1b8a4d9e37c52ecf0622ce5fde9506ac686442e25309d0387e6c1b67c80beef8174d3ccfeb3497c97fba4a41625e884d1b5f194f294e2b2b""]"
FMOD0106,Lr1LVAwO,lib-5555ff,5555ff-lib,Jodek,BACKGROUND_LIBRARY,MIT,"[""datapack"", ""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]","[""datapack"", ""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]",97169,2026-03-24T23:33:37.509896+00:00,2026-08-08T09:43:43.940244+00:00,23,iZN9XNXQ,v1.1.5+mod,2026-08-08T09:43:44.843917Z,lib-5555ff-v1.1.5.jar,https://cdn.modrinth.com/data/Lr1LVAwO/versions/iZN9XNXQ/lib-5555ff-v1.1.5.jar,18ebd2305d51fa711299cd5ca43e74c0123b9611,9b5e736c4cd57ee496a7c5a7eb24e187b9b94eee279403a56ef9d30a6ea8e380a1c5eddb15104b9d45667e44ef18ef23720ad8846c3893d2f8dcdd194227b1fa,"[""1Qt19x6c"", ""xaLpYnz7"", ""61rMpCsV""]","[""v1.1.4+mod"", ""v1.1.3.1+mod"", ""v1.1.3+mod""]","[""2026-07-06T17:14:01.069510Z"", ""2026-07-03T12:42:02.099064Z"", ""2026-07-02T22:54:41.155800Z""]","[""lib-5555ff-v1.1.4.jar"", ""lib-5555ff-v1.1.3.1.jar"", ""lib-5555ff-v1.1.3.jar""]","[""https://cdn.modrinth.com/data/Lr1LVAwO/versions/1Qt19x6c/lib-5555ff-v1.1.4.jar"", ""https://cdn.modrinth.com/data/Lr1LVAwO/versions/xaLpYnz7/lib-5555ff-v1.1.3.1.jar"", ""https://cdn.modrinth.com/data/Lr1LVAwO/versions/61rMpCsV/lib-5555ff-v1.1.3.jar""]","[""504595e71514542f340fdfcf29e5394a1eeab9bd"", ""5fbb38bd6fd0c12c912c4b4befe4e4935f6ec824"", ""adbb3721867e92a84eec4d474796db6402e6bfa2""]","[""d203d5adfd43066f51c251d398397ac82663797dd54c2b3d72e196711dd85ca2a08cb95605e3c4bddc31526735527a0274e6319e094ad679553bc2af17a84d11"", ""5072dd2ba1eaae07b902c6d4494513472745a3af6793394a83f3833a71840eb9e1a1e172eed786c17dab285d0a5beb15a17423fcda1d7a834c3b066e58c537fd"", ""8c8d861030d331399ef8eca0f273245e75d36a5a36a3d5cd47ff74e57c083921f34f1f2cf45ec7f7f4544722f74a62380a017004a658919cde8e4d28f22d32e4""]"
FMOD0107,y9clIFY4,shield-api,Shield API,TheRedBrain,BACKGROUND_LIBRARY,MIT,"[""adventure"", ""equipment"", ""fabric"", ""library"", ""neoforge""]","[""adventure"", ""equipment"", ""fabric"", ""library"", ""neoforge""]",1777526,2024-07-09T20:18:42.953470+00:00,2025-10-27T15:39:29.437816+00:00,8,rdcTHSZH,2.2.0-fabric,2025-10-27T15:27:58.064763Z,shield_api-fabric-2.2.0.jar,https://cdn.modrinth.com/data/y9clIFY4/versions/rdcTHSZH/shield_api-fabric-2.2.0.jar,27b5d2bfbc424b201bae0ecd61266382fe219f98,0fb5427abb3afd0d742c15586162925d0ba1ee5031846f45676ee11b7ed0b792ce34f150f0b8be5c4cd90e9a24e5361921422339ee0ef85b9797a9e5722afe83,"[""xbrX7Ggk"", ""fllnpOlz"", ""gS70MjKr""]","[""2.1.0-fabric"", ""3.0.0+1.21.4"", ""2.0.2+1.21.1""]","[""2025-09-17T17:40:29.710253Z"", ""2025-01-04T11:58:44.184274Z"", ""2024-09-11T04:13:10.426598Z""]","[""shield_api-fabric-2.1.0.jar"", ""ShieldAPI-3.0.0+1.21.4.jar"", ""ShieldAPI-2.0.2+1.21.1.jar""]","[""https://cdn.modrinth.com/data/y9clIFY4/versions/xbrX7Ggk/shield_api-fabric-2.1.0.jar"", ""https://cdn.modrinth.com/data/y9clIFY4/versions/fllnpOlz/ShieldAPI-3.0.0%2B1.21.4.jar"", ""https://cdn.modrinth.com/data/y9clIFY4/versions/gS70MjKr/ShieldAPI-2.0.2%2B1.21.1.jar""]","[""42848b5c3cd2765674e139ebd5679e6c58362dd8"", ""e0a1b053ec693bd82a8322c5fe280dbc00e47166"", ""1e8efe5d3308c8e42ed29a86707f858b789f533c""]","[""b0997bbea8a91c91718c69f4e95f035ce493510eee59b733d4ec6f9847c0a3e050e2317d7d6f6190d8418166f0166998f6fa1d6be77f6b01e6cb3f1772e2672b"", ""7df56fc91569947679a6dbddd58065a610f1347eb1543f79ef6d4bd6a7f5bc46c3174c46be10de2862bbe2202b822d21a066273b364b44568613c49b43888804"", ""6e618f142156d50a91662dd6cb9c3eb65e8ffd4573977250d63ef2b537795b5ca0913ba2ae03af0fb1a3a0297eefd1b8daf332f0469bbc6e7e9bdee2123b306d""]"
FMOD0108,PM2j1xwl,fastjson4yacl,FASTJSON2 Serializer for YACL,VesMaybeVesper,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""forge"", ""library"", ""neoforge"", ""optimization"", ""quilt""]","[""fabric"", ""forge"", ""library"", ""neoforge"", ""quilt""]",4098,2026-06-30T15:54:54.328480+00:00,2026-08-05T01:12:16.626003+00:00,34,g09HYsuL,1.0.5-fabric+26.1,2026-08-05T01:12:17.122696Z,fastjson4yacl-1.0.5-fabric+26.1.jar,https://cdn.modrinth.com/data/PM2j1xwl/versions/g09HYsuL/fastjson4yacl-1.0.5-fabric%2B26.1.jar,58ffc426342f4270d44e9d5232e2b905460150b4,c4f7cd16b50580caaaac284322f951e7ddd655ad04a911e5adb673708bcf3e0e6500a3d3fa3f5a5ae04d584e1bb46939bfdfddfe95b9be0de93e52c61b8c886c,"[""ysP2v7QX"", ""W5tz1QsA"", ""IXUU6VVK""]","[""1.0.5-fabric+1.21.5"", ""1.0.5-fabric+1.21.1"", ""1.0.5-fabric+1.20.1""]","[""2026-08-05T01:12:04.824662Z"", ""2026-08-05T01:11:53.910614Z"", ""2026-08-05T01:11:45.014052Z""]","[""fastjson4yacl-1.0.5-fabric+1.21.5.jar"", ""fastjson4yacl-1.0.5-fabric+1.21.1.jar"", ""fastjson4yacl-1.0.5-fabric+1.20.1.jar""]","[""https://cdn.modrinth.com/data/PM2j1xwl/versions/ysP2v7QX/fastjson4yacl-1.0.5-fabric%2B1.21.5.jar"", ""https://cdn.modrinth.com/data/PM2j1xwl/versions/W5tz1QsA/fastjson4yacl-1.0.5-fabric%2B1.21.1.jar"", ""https://cdn.modrinth.com/data/PM2j1xwl/versions/IXUU6VVK/fastjson4yacl-1.0.5-fabric%2B1.20.1.jar""]","[""db63de430e66853498e16a247168a56dcbb9e637"", ""72dba4ffdeee716b08dd7b9d4f720c09517867aa"", ""5234c4cbb5426456dfde111cabac8d4a79d92087""]","[""f783cbb8dc9854a93b67525ae0ff2e102d09aff9dd51722306f5efc781a1733f0dfe4796e5ba869c02e0ebd078ab323ee3e9914779df0ac9b14324fe9a336243"", ""f4c64680a559d4f269d623d8036fa163bdab49d5d38efc04c3b3c78600f70bf66dc020f0dfd5b576bbfb43dd3057a52213878e4001fc2784b9e2cd094762c704"", ""d188df393e9440db3eb4188d4b74eba9eef0fbc215f1259c56c16928ab1419a3670e2f8ad46fbfee53db59834c44c85ac5819952635cc0705c1447702114b5ef""]"
FMOD0109,LH6juGaI,too-many-shortcuts,Too Many Shortcuts,KingTux,BACKGROUND_LIBRARY,Apache-2.0,"[""fabric"", ""game-mechanics"", ""library"", ""utility""]","[""fabric"", ""game-mechanics"", ""library"", ""utility""]",78444,2024-07-03T17:57:51.880002+00:00,2026-08-08T18:20:08.220547+00:00,23,ot6j4eBl,0.0.20,2026-08-08T18:20:08.605461Z,too-many-shortcuts-0.0.20.jar,https://cdn.modrinth.com/data/LH6juGaI/versions/ot6j4eBl/too-many-shortcuts-0.0.20.jar,a652ce6ef42374ae2970ca8bd3e4b6cf482d3624,4acca20665cec52c8668edd69558a0ff8f7528327d61805a448b9ea9fa7356becb2574e3b0b760f75c4765b2746d3c26b27573a8a6107ab6f718659fe86333d0,"[""yWKDfijd"", ""8fnyNHEl"", ""SHwRGFJR""]","[""0.0.19"", ""0.0.18"", ""0.0.17""]","[""2026-06-16T22:18:51.559254Z"", ""2026-04-11T16:49:35.319912Z"", ""2026-04-05T21:17:49.754676Z""]","[""too-many-shortcuts-0.0.19.jar"", ""too-many-shortcuts-0.0.18.jar"", ""too-many-shortcuts-0.0.17.jar""]","[""https://cdn.modrinth.com/data/LH6juGaI/versions/yWKDfijd/too-many-shortcuts-0.0.19.jar"", ""https://cdn.modrinth.com/data/LH6juGaI/versions/8fnyNHEl/too-many-shortcuts-0.0.18.jar"", ""https://cdn.modrinth.com/data/LH6juGaI/versions/SHwRGFJR/too-many-shortcuts-0.0.17.jar""]","[""1b30990e5ef77233c259b310ab3b2f872d10fde5"", ""00dbe1b50c720082408ff0406aa0f42d6d6b82cd"", ""3bbb05386612856fed42395950147ade6a31339f""]","[""d95c967d925a432e13d7a6016a5292a50164be7e3bea41afbb14f02f35d99c7252874ef6bae57e9d9d372c249a53d2c255544a7e7401004c0d9118edcaa05822"", ""57fdeb51436f44e73be26a76edd39db46e4bb2104af4039b49751603e63bd62317e174e2a0cdbc378943f40c3e33b5172f82b1dc6a99e49c020fba5da16a67f6"", ""196eec4cfaf1b35da2a0194a4ee94500af134b4097d6aaf507505210fcf61c96a3aba149a4da5369dac9f60d1d89e0e855cd794176a51ba5d52a19b99a646ca6""]"
FMOD0110,J81TRJWm,konkrete,Konkrete,Keksuccino,BACKGROUND_LIBRARY,Apache-2.0,"[""fabric"", ""forge"", ""library"", ""neoforge""]","[""fabric"", ""forge"", ""library"", ""neoforge""]",56169885,2022-11-13T23:13:57.212151+00:00,2026-06-26T04:03:58.464542+00:00,48,Ra1AWDOa,1.11.1-26.2-fabric,2026-06-26T04:03:54.898573Z,konkrete_fabric_1.11.1_MC_26.2.jar,https://cdn.modrinth.com/data/J81TRJWm/versions/Ra1AWDOa/konkrete_fabric_1.11.1_MC_26.2.jar,5f7e89dc14016ae63a504780a1d2c2f50d1c0c7e,9679b1512ec7fd64a5ac49c2de24daabc6308956d7c5144e5c6d6f8ed5f6d40c3fa903ec329adf315a8ea806b841a49b6f5521edeec3ea114a9d2abef5e06154,"[""YnnkbRci"", ""Y6HGzcl3"", ""SBC2WlEa""]","[""1.11.0-26.2-fabric"", ""1.10.2-26.1.1-fabric"", ""1.10.1-26.1.1-fabric""]","[""2026-06-25T03:39:57.713260Z"", ""2026-05-14T19:44:23.958272Z"", ""2026-04-07T20:04:22.060912Z""]","[""konkrete_fabric_1.11.0_MC_26.2.jar"", ""konkrete_fabric_1.10.2_MC_26.1.1.jar"", ""konkrete_fabric_1.10.1_MC_26.1.1.jar""]","[""https://cdn.modrinth.com/data/J81TRJWm/versions/YnnkbRci/konkrete_fabric_1.11.0_MC_26.2.jar"", ""https://cdn.modrinth.com/data/J81TRJWm/versions/Y6HGzcl3/konkrete_fabric_1.10.2_MC_26.1.1.jar"", ""https://cdn.modrinth.com/data/J81TRJWm/versions/SBC2WlEa/konkrete_fabric_1.10.1_MC_26.1.1.jar""]","[""40efa4811837c1553fb5f7cbc7b29cea111aa93e"", ""c5eede203cd4b84662e79e06f03e441c0ca0922b"", ""210d9a4c8c70dc8695d719cc2bd8c89315360dec""]","[""ef3f196344536443a2bd9bad4ba56ac7b0dc1aa9a75742f51fb307d469f83233d601b789cc56250d9e3fc80732ad6106a794c99179ecf376d5966cff3330865c"", ""03790c7f83e6c6c0dce0dcb0143680972eb93d32f88094b83aedb5d6e99caba61b8c7cf985c7863f23b7df41aa1da3fb453ffc8e3807b90653a827fd02afe7e9"", ""7c6c529bf5e5eca1434b342cfeea669602d48c7138185c1c7b162d7d0cc46a92ab26ba061e29157632c8267b72ee09fd6f524c049d1ce2ca59df845b54bbe5be""]"
FMOD0111,RtC9KeUI,bits-chisels-fix-patcher,Bits & Chisel's FIX (Patcher),Tech,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""game-mechanics"", ""library"", ""management"", ""optimization"", ""technology"", ""utility""]","[""fabric"", ""library"", ""optimization"", ""technology""]",329,2026-07-19T19:07:34.466756+00:00,2026-07-18T00:31:16.817484+00:00,4,GuYlmcJw,1.2.0-1.20.1,2026-07-18T00:31:19.280107Z,BitsAndChiselsPatcher-1.2.0-1.20.1.jar,https://cdn.modrinth.com/data/RtC9KeUI/versions/GuYlmcJw/BitsAndChiselsPatcher-1.2.0-1.20.1.jar,ae5e5f0897ca3fb72588509479135e07b7f5a49b,f679b9ad90627bce419e317e219ae56b959ea17941f411b1ec7829786a6f255af193e1a6504b67ee95c7929af0377b2db84ec3adf69dd2d587a42c7a85cdd5ab,"[""5UMmvFaY"", ""7FnX3Auq"", ""qk3qgbif""]","[""1.2.0-1.19.4"", ""1.2.0-1.19.2"", ""1.2.0-1.18.2""]","[""2026-07-18T00:30:43.848282Z"", ""2026-07-18T00:30:16.913042Z"", ""2026-07-18T00:29:46.942040Z""]","[""BitsAndChiselsPatcher-1.2.0-1.19.4.jar"", ""BitsAndChiselsPatcher-1.2.0-1.19.2.jar"", ""BitsAndChiselsPatcher-1.2.0-1.18.2.jar""]","[""https://cdn.modrinth.com/data/RtC9KeUI/versions/5UMmvFaY/BitsAndChiselsPatcher-1.2.0-1.19.4.jar"", ""https://cdn.modrinth.com/data/RtC9KeUI/versions/7FnX3Auq/BitsAndChiselsPatcher-1.2.0-1.19.2.jar"", ""https://cdn.modrinth.com/data/RtC9KeUI/versions/qk3qgbif/BitsAndChiselsPatcher-1.2.0-1.18.2.jar""]","[""45badbd40fe8167f0354687a953e1d980836f790"", ""a1956b7653a6168f6bfedf8757c77ec515116c2a"", ""6a4f10b91ad2296502f4d83b61959191b5ac5378""]","[""2656e5374a8750a32da900a789caf798b48c8dc941b925bd2e599542e0364d536825fede090fe535c91c949906276806fd5130a12ed7ba08431b060bd4463390"", ""adc0bb216ef5a0e64332641ecad33d6d3284ebb70778c70a8f766c03721de03f4e21be53396a25a02bd62a8eb9ef91f47bf2c9594b02f415ba54f150c65c8a6d"", ""f8b3085b3485e1060d00a81310874648cc843f0a9b3c65368b55412552a4d346f35490a35ea612788cff5758db458525a8bd159b5dc84bc717871850aab4f561""]"
FMOD0112,qbbO7Jns,emi-loot,EMI Loot,fzzyhmstrs,BACKGROUND_LIBRARY,MIT,"[""fabric"", ""forge"", ""library"", ""management"", ""neoforge"", ""quilt"", ""utility""]","[""fabric"", ""forge"", ""library"", ""management"", ""neoforge"", ""quilt"", ""utility""]",8139841,2022-09-25T22:21:01.350669+00:00,2026-01-04T16:33:40.710826+00:00,83,6uDAJNif,0.7.9+1.21+fabric,2026-01-04T16:33:41.380784Z,emi_loot-0.7.9+1.21+fabric.jar,https://cdn.modrinth.com/data/qbbO7Jns/versions/6uDAJNif/emi_loot-0.7.9%2B1.21%2Bfabric.jar,ff33446165a1b3d67d105e1d0733e285654a8a7a,e274a094e5469bd70134135a4a3319e24d7d0b33631cb8a6b013f9ee3c01b7ab23298fc7b698b2c8a1b474c725230ec8e28e984f51829f45083cf25210e52a93,"[""w5M7L68X"", ""DM8cLFKY"", ""vxly1O9p""]","[""0.7.9+1.20.6+fabric"", ""0.7.9+1.20.4+fabric"", ""0.7.9+1.20.1+fabric""]","[""2026-01-04T16:32:50.372619Z"", ""2026-01-04T16:31:35.425537Z"", ""2026-01-04T16:30:38.172379Z""]","[""emi_loot-0.7.9+1.20.6+fabric.jar"", ""emi_loot-0.7.9+1.20.4+fabric.jar"", ""emi_loot-0.7.9+1.20.1+fabric.jar""]","[""https://cdn.modrinth.com/data/qbbO7Jns/versions/w5M7L68X/emi_loot-0.7.9%2B1.20.6%2Bfabric.jar"", ""https://cdn.modrinth.com/data/qbbO7Jns/versions/DM8cLFKY/emi_loot-0.7.9%2B1.20.4%2Bfabric.jar"", ""https://cdn.modrinth.com/data/qbbO7Jns/versions/vxly1O9p/emi_loot-0.7.9%2B1.20.1%2Bfabric.jar""]","[""5b1a30dfce010d4138071f392a5cfdfded08caa4"", ""bf7c147338a2caa12d730b245f7c27143c317c82"", ""b968b5a439b12d2b70dbeb1141b574c88e1c5f95""]","[""cf49e580557e85d42bee36cf5d8b19d90ce205d44067572ed1bd86f0a8dedb2446e9fe546284f987a51fda75dd2f2d104272d70e2882f00696e87f46b3a01bc9"", ""0b1cfb4e948b3b2b8a1360e72393c932710ad25ee2c8bc0f722bd70482cfb714b78d1e4d46a485820ee7cea171ac92a8b5b745b6da72d769832802a0b37cbb9b"", ""52f46e46f06c133081dff5eb31a9f844eff8614ddcaa07d24455eab90ebfa50c5b6605494738de721af125e9180e4c13b985de9133e1a07e02a525bf701305c4""]"
